from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8100002,8100002,2,180,10815,296
8100002,8100002,2,180,10815,297
8100002,8100002,2,180,10815,298
8100002,8100002,2,180,10815,299
8100002,8100002,2,180,10815,300
8100002,8100002,2,180,10816,296
8100002,8100002,2,180,10816,297
8100002,8100002,2,180,10816,298
8100002,8100002,2,180,10816,299
8100002,8100002,2,180,10816,300
8100002,8100002,2,180,10817,296
8100002,8100002,2,180,10817,297
8100002,8100002,2,180,10817,298
8100002,8100002,2,180,10817,299
8100002,8100002,2,180,10817,300
8100002,8100002,2,300,10814,13156
8100002,8100002,2,300,10815,13156
8100002,8100002,2,300,10816,13156
8100002,8100002,2,300,10817,13156
8103000,8103000,2,240,10927,13359
8103000,8103000,2,240,10928,13359
8103000,8103000,2,240,10929,13359
8103000,8103000,2,240,10936,13363
8103000,8103000,2,240,10937,13363
8103000,8103000,2,240,10938,13363
8103000,8103000,2,240,10940,14875
8100090,8100090,2,180,10965,8907
8100090,8100090,2,180,10965,8908
8100090,8100090,2,180,10966,8907
8100090,8100090,2,180,10966,8908
8100090,8100090,2,180,10968,8907
8100090,8100090,2,180,10968,8908
8100002,8100002,2,180,10969,234
8100002,8100002,2,180,10969,235
8100002,8100002,2,180,10969,15808
8100002,8100002,2,180,10970,234
8100002,8100002,2,180,10970,235
8100002,8100002,2,180,10970,15808
8100002,8100002,2,180,10971,234
8100002,8100002,2,180,10971,235
8100002,8100002,2,180,10971,15808
8100002,8100002,2,180,10972,234
8100002,8100002,2,180,10972,235
8100002,8100002,2,180,10972,15808
8100002,8100002,2,180,10973,234
8100002,8100002,2,180,10973,235
8100002,8100002,2,180,10973,15808
8100090,8100090,2,180,10974,8913
8100090,8100090,2,180,10974,8914
8100090,8100090,2,180,10975,8913
8100090,8100090,2,180,10975,8914
8100090,8100090,2,180,10977,8913
8100090,8100090,2,180,10977,8914
8100002,8100002,2,180,10978,244
8100002,8100002,2,180,10978,245
8100002,8100002,2,180,10980,244
8100002,8100002,2,180,10980,245
8100002,8100002,2,180,10981,244
8100002,8100002,2,180,10981,245
8100002,8100002,2,180,10982,244
8100002,8100002,2,180,10982,245
8100090,8100090,2,180,10983,8931
8100090,8100090,2,180,10983,8932
8100090,8100090,2,180,10984,8931
8100090,8100090,2,180,10984,8932
8100090,8100090,2,180,10986,8931
8100090,8100090,2,180,10986,8932
8100002,8100002,2,180,10987,252
8100002,8100002,2,180,10987,253
8100002,8100002,2,180,10987,254
8100002,8100002,2,180,10988,252
8100002,8100002,2,180,10988,253
8100002,8100002,2,180,10988,254
8100002,8100002,2,180,10990,252
8100002,8100002,2,180,10990,253
8100002,8100002,2,180,10990,254
8100002,8100002,2,300,10987,14792
8100002,8100002,2,300,10988,14792
8100002,8100002,2,300,10990,14792
8103000,8103000,2,240,10991,9781
8103000,8103000,2,240,10993,9781
8103000,8103000,2,240,10994,9781
8100090,8100090,2,180,10991,8948
8100090,8100090,2,180,10991,8949
8100090,8100090,2,180,10992,8948
8100090,8100090,2,180,10992,8949
8100090,8100090,2,180,10994,8948
8100090,8100090,2,180,10994,8949
8100002,8100002,2,180,10995,266
8100002,8100002,2,180,10995,267
8100002,8100002,2,180,10996,266
8100002,8100002,2,180,10996,267
8100002,8100002,2,180,10998,266
8100002,8100002,2,180,10998,267
8100002,8100002,2,180,10999,266
8100002,8100002,2,180,10999,267
8100002,8100002,2,180,11006,280
8100002,8100002,2,180,11006,282
8100002,8100002,2,180,11007,280
8100002,8100002,2,180,11007,282
8100002,8100002,2,180,11009,280
8100002,8100002,2,180,11009,282
8100002,8100002,2,180,11010,280
8100002,8100002,2,180,11010,282
8100044,8100044,2,180,11013,215
8100044,8100044,2,180,11013,216
8100044,8100044,2,180,11013,217
8100044,8100044,2,180,11014,215
8100044,8100044,2,180,11014,216
8100044,8100044,2,180,11014,217
8100044,8100044,2,180,11022,225
8100044,8100044,2,180,11022,226
8100044,8100044,2,180,11023,225
8100044,8100044,2,180,11023,226
8100044,8100044,2,180,11025,225
8100044,8100044,2,180,11025,226
8103000,8103000,2,240,15207,811
8103000,8103000,2,240,15207,12108
8103000,8103000,2,240,15207,12110
8103000,8103000,2,240,15207,12111
8103000,8103000,2,240,15207,8997
8103000,8103000,2,240,15207,8999
